well,date,find,chem,unit,wqo,abovemcl,area
04N23W16B07S,4/10/2012 0:00,10.48176,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/10/2012 0:00,46.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/16/2012 0:00,10.30104,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/16/2012 0:00,45.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/24/2012 0:00,12.1986,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/24/2012 0:00,54,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/1/2012 0:00,11.83716,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/1/2012 0:00,52.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/8/2012 0:00,12.40191,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/8/2012 0:00,54.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/14/2012 0:00,10.79802,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/14/2012 0:00,47.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/22/2012 0:00,11.00133,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/22/2012 0:00,48.7,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/30/2012 0:00,10.68507,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/30/2012 0:00,47.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/5/2012 0:00,8.87787,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/5/2012 0:00,39.3,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/12/2012 0:00,9.19413,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/12/2012 0:00,40.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/19/2012 0:00,10.09773,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/19/2012 0:00,44.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/25/2012 0:00,8.10981,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/25/2012 0:00,35.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/2/2012 0:00,9.28449,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/2/2012 0:00,41.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/9/2012 0:00,9.53298,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/9/2012 0:00,42.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/17/2012 0:00,8.92305,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/17/2012 0:00,39.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/23/2012 0:00,8.3583,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/23/2012 0:00,37,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/31/2012 0:00,9.39744,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/31/2012 0:00,41.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/8/2012 0:00,9.46521,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/8/2012 0:00,41.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/14/2012 0:00,8.26794,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/14/2012 0:00,36.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/21/2012 0:00,8.60679,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/21/2012 0:00,38.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/28/2012 0:00,8.51643,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/28/2012 0:00,37.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/4/2012 0:00,9.08118,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/4/2012 0:00,40.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/11/2012 0:00,8.69715,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/11/2012 0:00,38.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/25/2012 0:00,9.91701,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/25/2012 0:00,43.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/2/2012 0:00,8.90046,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/2/2012 0:00,39.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/9/2012 0:00,8.53902,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/9/2012 0:00,37.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/23/2012 0:00,8.1324,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/23/2012 0:00,36,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/6/2012 0:00,8.17758,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/6/2012 0:00,36.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/20/2012 0:00,8.78751,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/20/2012 0:00,38.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/4/2012 0:00,8.51643,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/4/2012 0:00,37.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/18/2012 0:00,8.78751,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/18/2012 0:00,38.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/2/2013 0:00,8.26794,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/2/2013 0:00,36.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/15/2013 0:00,9.28449,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/15/2013 0:00,41.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/22/2013 0:00,11.34018,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/22/2013 0:00,50.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,1/29/2013 0:00,8.85528,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/29/2013 0:00,39.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/5/2013 0:00,9.73629,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/5/2013 0:00,43.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/12/2013 0:00,9.89442,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/12/2013 0:00,43.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/19/2013 0:00,10.18809,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/19/2013 0:00,45.1,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/26/2013 0:00,10.70766,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,2/26/2013 0:00,47.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/4/2013 0:00,10.05255,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/4/2013 0:00,44.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/12/2013 0:00,11.45313,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/12/2013 0:00,50.7,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/19/2013 0:00,11.27241,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/19/2013 0:00,49.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/26/2013 0:00,11.47572,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,3/26/2013 0:00,50.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/1/2013 0:00,11.61126,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/1/2013 0:00,51.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/9/2013 0:00,11.92752,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/9/2013 0:00,52.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/16/2013 0:00,12.17601,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/16/2013 0:00,53.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/23/2013 0:00,12.78594,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/23/2013 0:00,56.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/29/2013 0:00,12.40191,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/29/2013 0:00,54.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/7/2013 0:00,11.58867,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/7/2013 0:00,51.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/13/2013 0:00,11.67903,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/13/2013 0:00,51.7,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/21/2013 0:00,10.88838,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/21/2013 0:00,48.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/28/2013 0:00,12.08565,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/28/2013 0:00,53.5,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/3/2013 0:00,10.34622,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/3/2013 0:00,45.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/11/2013 0:00,10.8432,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/11/2013 0:00,48,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/18/2013 0:00,10.34622,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/18/2013 0:00,45.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/25/2013 0:00,9.23931,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,6/25/2013 0:00,40.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/2/2013 0:00,11.34018,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/2/2013 0:00,50.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/9/2013 0:00,9.66852,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/9/2013 0:00,42.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/16/2013 0:00,10.97874,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/16/2013 0:00,48.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/23/2013 0:00,9.7137,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/23/2013 0:00,43,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/30/2013 0:00,10.00737,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/30/2013 0:00,44.3,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/6/2013 0:00,8.04204,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/6/2013 0:00,35.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/12/2013 0:00,9.89442,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/12/2013 0:00,43.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/20/2013 0:00,9.98478,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/20/2013 0:00,44.2,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/26/2013 0:00,10.23327,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,8/26/2013 0:00,45.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,9/3/2013 0:00,9.60075,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/3/2013 0:00,42.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/10/2013 0:00,8.78751,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/10/2013 0:00,38.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2013 0:00,8.94564,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2013 0:00,39.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/24/2013 0:00,7.81614,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/24/2013 0:00,34.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/1/2013 0:00,8.38089,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/1/2013 0:00,37.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/8/2013 0:00,8.99082,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/8/2013 0:00,39.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/15/2013 0:00,9.2619,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/15/2013 0:00,41,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/22/2013 0:00,9.14895,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/22/2013 0:00,40.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/28/2013 0:00,7.92909,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,10/28/2013 0:00,35.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/5/2013 0:00,8.99082,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/5/2013 0:00,39.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/19/2013 0:00,9.46521,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/19/2013 0:00,41.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/25/2013 0:00,9.91701,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,11/25/2013 0:00,43.9,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/3/2013 0:00,9.96219,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/3/2013 0:00,44.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/9/2013 0:00,8.67456,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/9/2013 0:00,38.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/17/2013 0:00,9.19413,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/17/2013 0:00,40.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/23/2013 0:00,8.67456,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/23/2013 0:00,38.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/31/2013 0:00,8.83269,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,12/31/2013 0:00,39.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/6/2014 0:00,8.67456,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/6/2014 0:00,38.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/20/2014 0:00,8.71974,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,1/20/2014 0:00,38.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/4/2014 0:00,8.87787,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/4/2014 0:00,39.3,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/11/2014 0:00,8.96823,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/11/2014 0:00,39.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/25/2014 0:00,8.67456,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,2/25/2014 0:00,38.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/11/2014 0:00,8.60679,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/11/2014 0:00,38.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/25/2014 0:00,8.76492,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,3/25/2014 0:00,38.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,4/8/2014 0:00,10.09773,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/8/2014 0:00,44.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,4/14/2014 0:00,10.09773,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/14/2014 0:00,44.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,4/22/2014 0:00,10.36881,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/22/2014 0:00,45.9,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/29/2014 0:00,10.21068,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,4/29/2014 0:00,45.2,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/6/2014 0:00,12.58263,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/6/2014 0:00,55.7,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/13/2014 0:00,12.37932,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/13/2014 0:00,54.8,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/20/2014 0:00,11.13687,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,5/20/2014 0:00,49.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/3/2014 0:00,10.86579,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/3/2014 0:00,48.1,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/9/2014 0:00,10.75284,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/9/2014 0:00,47.6,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/17/2014 0:00,10.48176,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/17/2014 0:00,46.4,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/23/2014 0:00,10.45917,NITRATE (AS N),MG/L,10,1,Mira Monte/Meiners Oaks
04N23W16B07S,6/23/2014 0:00,46.3,NITRATE (AS NO3),MG/L,45,1,Mira Monte/Meiners Oaks
04N23W16B07S,7/1/2014 0:00,9.96219,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/1/2014 0:00,44.1,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/8/2014 0:00,9.60075,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/8/2014 0:00,42.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/15/2014 0:00,9.12636,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/15/2014 0:00,40.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/22/2014 0:00,8.92305,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/22/2014 0:00,39.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/28/2014 0:00,8.94564,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,7/28/2014 0:00,39.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/11/2014 0:00,8.3583,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/11/2014 0:00,37,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/26/2014 0:00,8.44866,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,8/26/2014 0:00,37.4,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/2/2014 0:00,8.51643,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/2/2014 0:00,37.7,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/8/2014 0:00,8.69715,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/8/2014 0:00,38.5,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,0.1,BORON,MG/L,0.5,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,0.1,BORON,MG/L,0.5,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,48,CHLORIDE,MG/L,100,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,48,CHLORIDE,mgl,100,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,8.94564,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,8.99082,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,39.6,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,39.8,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,54,SULFATE,MG/L,300,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,54,SULFATE,mgl,300,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/16/2014 0:00,390,TOTAL DISSOLVED SOLIDS,MG/L,800,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/30/2014 0:00,8.3583,NITRATE (AS N),MG/L,10,0,Mira Monte/Meiners Oaks
04N23W16B07S,9/30/2014 0:00,37,NITRATE (AS NO3),MG/L,45,0,Mira Monte/Meiners Oaks
